Stcd,Cntycd,Office Name,City,ST
47,145,Roane County USDA Serv Cntr,Kingston,TN
47,147,Robertson County USDA Serv Cntr,Springfield,TN
47,149,Rutherford County USDA Serv Cntr,Murfreesboro,TN
47,151,Scott County FSA Office,Wartburg,TN
47,153,Sequatchie County FSA Office,Jasper,TN
47,155,Sevier County USDA Serv Cntr,Sevierville,TN
47,157,Shelby County USDA Serv Cntr,Memphis,TN
47,159,Smith County USDA Serv Cntr,Carthage,TN
47,161,Stewart County USDA Serv Cntr,Dover,TN
47,163,Sullivan County USDA Serv Cntr,Blountville,TN
47,165,Sumner County USDA Serv Cntr,Gallatin,TN
47,167,Tipton County USDA Serv Cntr,Covington,TN
47,169,Trousdale County USDA Serv Cntr,Hartsville,TN
47,171,Unicoi County FSA Office,Jonesborough,TN
47,173,Union County FSA Office,Tazewell,TN
47,175,Van Buren County FSA Office,Sparta,TN
47,177,Warren County USDA Serv Cntr,McMinnville,TN
47,179,Washington County USDA Serv Cntr,Jonesborough,TN
47,181,Wayne County FSA Office,Lawrenceburg,TN
47,183,Weakley County USDA Serv Cntr,Dresden,TN
47,185,White County USDA Serv Cntr,Sparta,TN
47,187,Williamson County USDA Serv Cntr,Franklin,TN
47,189,Wilson County USDA Serv Cntr,Lebanon,TN
47,801,Beltwide Cotton Cooperative,Montgomery,AL
47,802,National Quality Cotton Association,Prattville,AL
47,803,Signia Cotton Cooperative,Bakersfield,CA
48,000,Texas State USDA Office,College Station,TX
48,001,Anderson County USDA Serv Cntr,Palestine,TX
48,003,Andrews County USDA Serv Cntr,Andrews,TX
48,005,Angelina County USDA Serv Cntr,Lufkin,TX
48,007,Aransas County FSA Office,Sinton,TX
48,009,Archer County USDA Serv Cntr,Archer City,TX
48,011,Armstrong County FSA Office,Amarillo,TX
48,013,Atascosa County USDA Serv Cntr,Pleasanton,TX
48,015,Austin County USDA Serv Cntr,Bellville,TX
48,017,Bailey County USDA Serv Cntr,Muleshoe,TX
48,019,Bandera County FSA Office,Kerrville,TX
48,021,Bastrop County USDA Serv Cntr,Bastrop,TX
48,023,Baylor County USDA Serv Cntr,Seymour,TX
48,025,Bee County USDA Serv Cntr,Beeville,TX
48,027,Bell County USDA Serv Cntr,Belton,TX
48,029,Bexar County USDA Serv Cntr,San Antonio,TX
48,031,Blanco County USDA Serv Cntr,Johnson City,TX
48,033,Borden County FSA Office,Post,TX
48,035,Bosque County USDA Serv Cntr,Meridian,TX
48,037,Bowie County USDA Serv Cntr,New Boston,TX
48,039,Brazoria County USDA Serv Cntr,Angleton,TX
48,041,Brazos County USDA Serv Cntr,Bryan,TX
48,043,Brewster County USDA Serv Cntr,Alpine,TX
48,045,Briscoe County USDA Serv Cntr,Silverton,TX
48,047,Brooks County USDA Serv Cntr,Falfurrias,TX
48,049,Brown County USDA Serv Cntr,Brownwood,TX
48,051,Burleson County USDA Serv Cntr,Caldwell,TX
48,053,Burnet County FSA Office,Lampasas,TX
48,055,Caldwell County USDA Serv Cntr,Lockhart,TX
48,057,Calhoun County USDA Serv Cntr,Port Lavaca,TX
48,059,Callahan County USDA Serv Cntr,Baird,TX
48,061,Cameron County USDA Serv Cntr,San Benito,TX
48,063,Camp County FSA Office,Mount Pleasant,TX
48,065,Carson County USDA Serv Cntr,Panhandle,TX
48,067,Cass County USDA Serv Cntr,Linden,TX
48,069,Castro County USDA Serv Cntr,Dimmitt,TX
48,071,Chambers County USDA Serv Cntr,Anahuac,TX
48,073,Cherokee County USDA Serv Cntr,Rusk,TX
48,075,Childress County USDA Serv Cntr,Childress,TX
48,077,Clay County USDA Serv Cntr,Henrietta,TX
48,079,Cochran County USDA Serv Cntr,Morton,TX
48,081,Coke County USDA Serv Cntr,Robert Lee,TX
48,083,Coleman County USDA Serv Cntr,Coleman,TX
48,085,Collin County USDA Serv Cntr,McKinney,TX
48,087,Collingsworth County USDA Serv Cntr,Wellington,TX
48,089,Colorado County USDA Serv Cntr,Columbus,TX
48,091,Comal County FSA Office,San Marcos,TX
48,093,Comanche County USDA Serv Cntr,Comanche,TX
48,095,Concho County USDA Serv Cntr,Eden,TX
48,097,Cooke County USDA Serv Cntr,Gainesville,TX
48,099,Coryell County USDA Serv Cntr,Gatesville,TX
48,101,Cottle County USDA Serv Cntr,Paducah,TX
48,103,Crane County FSA Office,Odessa,TX
48,105,Crockett County USDA Serv Cntr,Ozona,TX
48,107,Crosby County USDA Serv Cntr,Crosbyton,TX
48,109,Culberson County FSA Office,El Paso,TX
48,111,Dallam County USDA Serv Cntr,Dalhart,TX
48,113,Dallas County FSA Office,Forney,TX
48,115,Dawson County USDA Serv Cntr,Lamesa,TX
48,117,Deaf Smith County USDA Serv Cntr,Hereford,TX
48,119,Delta County USDA Serv Cntr,Cooper,TX
48,121,Denton County USDA Serv Cntr,Denton,TX
48,123,Dewitt County USDA Serv Cntr,Cuero,TX
48,125,Dickens County USDA Serv Cntr,Spur,TX
48,127,Dimmit County USDA Serv Cntr,Corizzo Springs,TX
48,129,Donley County USDA Serv Cntr,Clarendon,TX
48,131,Duval County USDA Serv Cntr,Benavides,TX
48,133,Eastland County USDA Serv Cntr,Eastland,TX
48,135,Ector County USDA Serv Cntr,Odessa,TX
48,137,Edwards County USDA Serv Cntr,Rocksprings,TX
48,141,El Paso County USDA Serv Cntr,El Paso,TX
48,139,Ellis County USDA Serv Cntr,Waxahachie,TX
48,143,Erath County USDA Serv Cntr,Stephenville,TX
48,145,Falls County USDA Serv Cntr,Marlin,TX
48,147,Fannin County USDA Serv Cntr,Bonham,TX
48,149,Fayette County USDA Serv Cntr,La Grange,TX
48,151,Fisher County USDA Serv Cntr,Roby,TX
48,153,Floyd County USDA Serv Cntr,Floydada,TX
48,155,Foard County USDA Serv Cntr,Crowell,TX
48,157,Fort Bend County USDA Serv Cntr,Rosenberg,TX
48,159,Franklin County FSA Office,Mount Pleasant,TX
48,161,Freestone County USDA Serv Cntr,Fairfield,TX
48,163,Frio County USDA Serv Cntr,Pearsall,TX
48,165,Gaines County USDA Serv Cntr,Seminole,TX
48,167,Galveston County FSA Office,Angleton,TX
48,169,Garza County USDA Serv Cntr,Post,TX
48,171,Gillespie County USDA Serv Cntr,Fredericksburg,TX
48,173,Glasscock County USDA Serv Cntr,Garden City,TX
48,175,Goliad County USDA Serv Cntr,Goliad,TX
48,177,Gonzales County USDA Serv Cntr,Gonzales,TX
48,179,Gray County USDA Serv Cntr,Pampa,TX
48,181,Grayson County USDA Serv Cntr,Sherman,TX
48,183,Gregg County FSA Office,Gilmer,TX
48,185,Grimes County FSA Office,Bryan,TX
48,187,Guadalupe County USDA Serv Cntr,Seguin,TX
48,189,Hale County USDA Serv Cntr,Plainview,TX
48,191,Hall County USDA Serv Cntr,Memphis,TX
48,193,Hamilton County USDA Serv Cntr,Hamilton,TX
48,195,Hansford County USDA Serv Cntr,Spearman,TX
48,197,Hardeman County USDA Serv Cntr,Quanah,TX
48,199,Hardin County FSA Office,Liberty,TX
48,201,Harris County USDA Serv Cntr,Cypress,TX
48,203,Harrison County USDA Serv Cntr,Marshall,TX
48,205,Hartley County USDA Serv Cntr,Hartley,TX
48,207,Haskell County USDA Serv Cntr,Haskell,TX
48,209,Hays County USDA Serv Cntr,San Marcos,TX
48,211,Hemphill County USDA Serv Cntr,Canadian,TX
48,213,Henderson County USDA Serv Cntr,Athens,TX
48,215,Hidalgo County USDA Serv Cntr,Edinburg,TX
48,217,Hill County USDA Serv Cntr,Hillsboro,TX
48,219,Hockley County USDA Serv Cntr,Levelland,TX
48,221,Hood County USDA Serv Cntr,Granbury,TX
48,223,Hopkins County USDA Serv Cntr,Sulphur Springs,TX
48,225,Houston County USDA Serv Cntr,Crockett,TX
48,227,Howard County USDA Serv Cntr,Big Spring,TX
48,229,Hudspeth County FSA Office,El Paso,TX
48,231,Hunt County USDA Serv Cntr,Greenville,TX
48,233,Hutchinson County USDA Serv Cntr,Stinnett,TX
48,235,Irion County FSA Office,Big Lake,TX
48,237,Jack County FSA Office,Mineral Wells,TX
48,239,Jackson County USDA Serv Cntr,Edna,TX
48,241,Jasper County USDA Serv Cntr,Jasper,TX
48,243,Jeff Davis County FSA Office,Marfa,TX
48,245,Jefferson County USDA Serv Cntr,Beaumont,TX
48,247,Jim Hogg County FSA Office,Falfurrias,TX
48,249,Jim Wells County USDA Serv Cntr,Alice,TX
48,251,Johnson County USDA Serv Cntr,Cleburne,TX
48,253,Jones County USDA Serv Cntr,Anson,TX
48,255,Karnes County USDA Serv Cntr,Kenedy,TX
48,257,Kaufman County USDA Serv Cntr,Forney,TX
48,259,Kendall County FSA Office,Fredericksburg,TX
48,261,Kenedy County FSA Office,Kingsville,TX
48,263,Kent County USDA Serv Cntr,Jayton,TX
48,265,Kerr County USDA Serv Cntr,Kerrville,TX
48,267,Kimble County USDA Serv Cntr,Junction,TX
48,269,King County FSA Office,Paducah,TX
48,271,Kinney County FSA Office,Uvalde,TX
48,273,Kleberg County USDA Serv Cntr,Kingsville,TX
48,275,Knox County USDA Serv Cntr,Knox City,TX
48,277,Lamar County USDA Serv Cntr,Paris,TX
48,279,Lamb County USDA Serv Cntr,Littlefield,TX
48,281,Lampasas County USDA Serv Cntr,Lampasas,TX
48,283,Lasalle County USDA Serv Cntr,Cotulla,TX
48,285,Lavaca County USDA Serv Cntr,Hallettsville,TX
48,287,Lee County USDA Serv Cntr,Giddings,TX
48,289,Leon County USDA Serv Cntr,Centerville,TX
48,291,Liberty County USDA Serv Cntr,Liberty,TX
48,293,Limestone County USDA Serv Cntr,Groesbeck,TX
48,295,Lipscomb County USDA Serv Cntr,Follett,TX
48,297,Live Oak County USDA Serv Cntr,George West,TX
48,299,Llano County FSA Office,Mason,TX
48,301,Loving County FSA Office,Pecos,TX
48,303,Lubbock County USDA Serv Cntr,Lubbock,TX
48,305,Lynn County USDA Serv Cntr,Tahoka,TX
48,307,McCulloch County USDA Serv Cntr,Brady,TX
48,309,McLennan County USDA Serv Cntr,Waco,TX
48,311,McMullen County FSA Office,George West,TX
48,313,Madison County USDA Serv Cntr,Madisonville,TX
48,315,Marion County FSA Office,Linden,TX
48,317,Martin County USDA Serv Cntr,Stanton,TX
48,319,Mason County USDA Serv Cntr,Mason,TX
48,321,Matagorda County USDA Serv Cntr,Bay City,TX
48,323,Maverick County FSA Office,Uvalde,TX
48,325,Medina County USDA Serv Cntr,Hondo,TX
48,327,Menard County USDA Serv Cntr,Menard,TX
48,329,Midland County USDA Serv Cntr,Midland,TX
48,331,Milam County USDA Serv Cntr,Cameron,TX
48,333,Mills County USDA Serv Cntr,Goldthwaite,TX
48,335,Mitchell County USDA Serv Cntr,Colorado City,TX
48,337,Montague County USDA Serv Cntr,Montague,TX
48,339,Montgomery County FSA Office,Huntsville,TX
48,341,Moore County USDA Serv Cntr,Dumas,TX
48,343,Morris County FSA Office,Mount Pleasant,TX
48,345,Motley County USDA Serv Cntr,Matador,TX
48,347,Nacogdoches County USDA Serv Cntr,Nacogdoches,TX
48,349,Navarro County USDA Serv Cntr,Corsicana,TX
48,351,Newton County FSA Office,Jasper,TX
48,353,Nolan County USDA Serv Cntr,Sweetwater,TX
48,355,Nueces County USDA Serv Cntr,Robstown,TX
48,357,Ochiltree County USDA Serv Cntr,Perryton,TX
48,359,Oldham County USDA Serv Cntr,Vega,TX
48,361,Orange County FSA Office,Beaumont,TX
48,363,Palo Pinto County USDA Serv Cntr,Mineral Wells,TX
48,365,Panola County USDA Serv Cntr,Carthage,TX
48,367,Parker County USDA Serv Cntr,Weatherford,TX
48,369,Parmer County USDA Serv Cntr,Farwell,TX
48,371,Pecos County USDA Serv Cntr,Fort Stockton,TX
48,373,Polk County USDA Serv Cntr,Livingston,TX
48,375,Potter County USDA Serv Cntr,Amarillo,TX
48,377,Presidio County USDA Serv Cntr,Marfa,TX
48,379,Rains County FSA Office,Quitman,TX
48,381,Randall County USDA Serv Cntr,Canyon,TX
48,383,Reagan County USDA Serv Cntr,Big Lake,TX
48,385,Real County FSA Office,Uvalde,TX
48,387,Red River County USDA Serv Cntr,Clarksville,TX
48,389,Reeves County USDA Serv Cntr,Pecos,TX
48,391,Refugio County USDA Serv Cntr,Refugio,TX
48,393,Roberts County USDA Serv Cntr,Miami,TX
48,395,Robertson County USDA Serv Cntr,Franklin,TX
48,397,Rockwall County FSA Office,Forney,TX
48,399,Runnels County USDA Serv Cntr,Ballinger,TX
48,401,Rusk County USDA Serv Cntr,Henderson,TX
48,403,Sabine County FSA Office,San Augustine,TX
48,405,San Augustine County USDA Serv Cntr,San Augustine,TX
48,407,San Jacinto County FSA Office,Livingston,TX
48,409,San Patricio County USDA Serv Cntr,Sinton,TX
48,411,San Saba County USDA Serv Cntr,San Saba,TX
48,413,Schleicher County USDA Serv Cntr,Eldorado,TX
48,415,Scurry County USDA Serv Cntr,Snyder,TX
48,417,Shackelford County USDA Serv Cntr,Albany,TX
48,419,Shelby County USDA Serv Cntr,Center,TX
48,421,Sherman County USDA Serv Cntr,Stratford,TX
48,423,Smith County USDA Serv Cntr,Tyler,TX
48,425,Somervell County FSA Office,Granbury,TX
48,427,Starr County USDA Serv Cntr,Rio Grande City,TX
48,429,Stephens County USDA Serv Cntr,Breckenridge,TX
48,431,Sterling County FSA Office,Robert Lee,TX
48,433,Stonewall County USDA Serv Cntr,Aspermont,TX
48,435,Sutton County FSA Office,Eldorado,TX
48,437,Swisher County USDA Serv Cntr,Tulia,TX
48,439,Tarrant County USDA Serv Cntr,Fort Worth,TX
48,441,Taylor County USDA Serv Cntr,Abilene,TX
48,443,Terrell County FSA Office,Alpine,TX
48,445,Terry County USDA Serv Cntr,Brownfield,TX
48,447,Throckmorton County USDA Serv Cntr,Throckmorton,TX
48,449,Titus County USDA Serv Cntr,Mount Pleasant,TX
48,451,Tom Green County USDA Serv Cntr,San Angelo,TX
48,453,Travis County USDA Serv Cntr,Austin,TX
48,455,Trinity County FSA Office,Lufkin,TX
48,457,Tyler County FSA Office,Jasper,TX
48,459,Upshur County USDA Serv Cntr,Gilmer,TX
48,461,Upton County FSA Office,Big Lake,TX
48,463,Uvalde County USDA Serv Cntr,Uvalde,TX
48,465,Val Verde County FSA Office,Eldorado,TX
48,467,Van Zandt County USDA Serv Cntr,Canton,TX
48,469,Victoria County USDA Serv Cntr,Victoria,TX
48,471,Walker County USDA Serv Cntr,Huntsville,TX
48,473,Waller County USDA Serv Cntr,Hempstead,TX
48,475,Ward County FSA Office,Odessa,TX
48,477,Washington County USDA Serv Cntr,Brenham,TX
48,479,Webb County USDA Serv Cntr,Laredo,TX
48,481,Wharton County USDA Serv Cntr,Wharton,TX
48,483,Wheeler County USDA Serv Cntr,Wheeler,TX
48,485,Wichita County USDA Serv Cntr,Iowa Park,TX
48,487,Wilbarger County USDA Serv Cntr,Vernon,TX
48,489,Willacy County USDA Serv Cntr,Raymondville,TX
48,491,Williamson County USDA Serv Cntr,Georgetown,TX
48,493,Wilson County USDA Serv Cntr,Floresville,TX
48,495,Winkler County FSA Office,Odessa,TX
48,497,Wise County USDA Serv Cntr,Decatur,TX
48,499,Wood County USDA Serv Cntr,Quitman,TX
48,501,Yoakum County USDA Serv Cntr,Plains,TX
48,503,Young County USDA Serv Cntr,Graham,TX
48,505,Zapata County USDA Serv Cntr,Zapata,TX
48,507,Zavala County FSA Office,Carrizo Springs,TX
48,701,Telmark (LSA),Lubbock,TX
48,707,"Richardson LSA, Inc. (LSA)",Richardson,TX
48,708,"Sunmark Services, LLC (LSA)",Dallas,TX
48,709,"Cotton Resources, Inc. (LSA)",Seminole,TX
48,710,"Harvest LSA, Inc.",Richardson,TX
48,711,"T-H Cotton Resources, Inc.",Loop,TX
48,712,"Fourway Cotton Specialty, Inc.",Seagraves,TX
48,803,Plains Cotton Cooperative Association,Lubbock,TX 
48,805,Southwestern Irrigated Cotton Growers Assoc,El Paso,TX
48,806,Dimmitt Agri Industries Inc.,Dimmitt,TX
48,808,Sunray Cooperative,Sunray,TX
48,809,Farmers Cooperative of El Campo,El Campo,TX
48,814,"Olton Grain Cooperative, Inc",Olton,TX
48,815,Dumas Cooperative,Dumas,TX
48,826,Producers' Marketing Cooperative,Mertzon,TX
48,827,US Cotton Growers Association,Raleigh,NC
48,828,Cotton Cooperative Association,Lubbock,TX
48,829,Southwestern Peanut Growers' Association,Gorman,TX
48,830,Peanut Loan Processing Center (DMA),Gorman,TX
48,831,Growers Marketing Cooperative Inc.,Robstown,TX
49,000,Utah State USDA Office,Salt Lake City,UT
49,001,Beaver County USDA Serv Cntr,Beaver,UT
49,003,Box Elder County USDA Serv Cntr,Tremonton,UT
49,005,Cache County USDA Serv Cntr,North Logan,UT
49,007,Carbon County FSA Office,Castle Dale,UT
49,009,Daggett County FSA Office,Vernal,UT
49,011,Davis County FSA Office,Ogden,UT
49,013,Duchesne County USDA Serv Cntr,Roosevelt,UT
49,015,Emery County USDA Serv Cntr,Castle Dale,UT
49,017,Garfield County USDA Serv Cntr,Panguitch,UT
49,019,Grand County FSA Office,Monticello,UT
49,021,Iron County USDA Serv Cntr,Cedar City,UT
49,023,Juab County USDA Serv Cntr,Nephi,UT
49,025,Kane County FSA Office,Panguitch,UT
49,027,Millard County USDA Serv Cntr,Fillmore,UT
49,029,Morgan County FSA Office,Ogden,UT
49,031,Piute County FSA Office,Richfield,UT
49,033,Rich County USDA Serv Cntr,Randolph,UT
49,035,Salt Lake County FSA Office,Tooele,UT
49,037,San Juan County USDA Serv Cntr,Monticello,UT
49,039,Sanpete County USDA Serv Cntr,Manti,UT
49,041,Sevier County USDA Serv Cntr,Richfield,UT
49,043,Summit County USDA Serv Cntr,Coalville,UT
49,045,Tooele County USDA Serv Cntr,Tooele,UT
49,047,Uintah County USDA Serv Cntr,Vernal,UT
49,049,Utah County USDA Serv Cntr,Provo,UT
49,051,Wasatch County FSA Office,Provo,UT
49,053,Washington County USDA Serv Cntr,St George,UT
49,055,Wayne County USDA Serv Cntr,Loa,UT
49,057,Weber County USDA Serv Cntr,Ogden,UT
50,000,Vermont State USDA Office,Burlington,VT
50,001,Addison County USDA Serv Cntr,Middlebury,VT
50,003,Bennington County FSA Office,Rutland,VT
50,005,Caledonia County USDA Serv Cntr,St Johnsbury,VT
50,007,Chittenden County USDA Serv Cntr,Williston,VT
50,009,Essex County FSA Office,St Johnsbury,VT
50,011,Franklin County USDA Serv Cntr,St Albans,VT
50,013,Grand Isle County FSA Office,St Albans,VT
50,015,Lamoille County USDA Serv Cntr,Morrisville,VT
50,017,Orange County FSA Office,White River Junction,VT
50,019,Orleans County USDA Serv Cntr,Newport,VT
50,021,Rutland County USDA Serv Cntr,Rutland,VT
50,023,Washington County FSA Office,Williston,VT
50,025,Windham County USDA Serv Cntr,Brattleboro,VT
50,027,Windsor County USDA Serv Cntr,White River Junction,VT
51,000,Virginia State USDA Office,Richmond,VA
51,001,Accomack County USDA Serv Cntr,Accomac,VA
51,003,Albemarle County USDA Serv Cntr,Charlottesville,VA
51,005,Alleghany County FSA Office,Lexington,VA
51,007,Amelia County USDA Serv Cntr,Amelia,VA
51,009,Amherst County FSA Office,Rustburg,VA
51,011,Appomattox County USDA Serv Cntr,Appomattox,VA
51,015,Augusta County USDA Serv Cntr,Verona,VA
51,017,Bath County FSA Office,Lexington,VA
51,019,Bedford County USDA Serv Cntr,Bedford,VA
51,021,Bland County FSA Office,Wytheville,VA
51,023,Botetourt County USDA Serv Cntr,Roanoke,VA
51,025,Brunswick County USDA Serv Cntr,Lawrenceville,VA
51,027,Buchanan County FSA Office,North Tazewell,VA
51,029,Buckingham County USDA Serv Cntr,Buckingham,VA
51,031,Campbell County USDA Serv Cntr,Rustburg,VA
51,033,Caroline County FSA Office,Hanover,VA
51,035,Carroll County FSA Office,Galax,VA
51,036,Charles City County FSA Office,Quinton,VA
51,037,Charlotte County USDA Serv Cntr,Charlotte Ct. House,VA
51,041,Chesterfield County FSA Office,Amelia,VA
51,043,Clarke County FSA Office,Stephens City,VA
51,045,Craig County FSA Office,Roanoke,VA
51,047,Culpeper County USDA Serv Cntr,Culpeper,VA
51,049,Cumberland County FSA Office,Buckingham,VA
51,051,Dickenson County FSA Office,Lebanon,VA
51,053,Dinwiddie County USDA Serv Cntr,Dinwiddie,VA
51,057,Essex County USDA Serv Cntr,Tappahannock,VA
51,059,Fairfax County FSA Office,Stephens City,VA
51,061,Fauquier County USDA Serv Cntr,Warrenton,VA
51,063,Floyd County FSA Office,Christiansburg,VA
51,065,Fluvanna County FSA Office,Louisa,VA
51,067,Franklin County USDA Serv Cntr,Rocky Mount,VA
51,069,Frederick County USDA Serv Cntr,Stephens City,VA
51,071,Giles County FSA Office,Christiansburg,VA
51,073,Gloucester County USDA Serv Cntr,Gloucester,VA
51,075,Goochland County USDA Serv Cntr,Goochland,VA
51,077,Grayson County USDA Serv Cntr,Galax,VA
51,079,Greene County FSA Office,Charlottesville,VA
51,081,Greensville County USDA Serv Cntr,Emporia,VA
51,083,Halifax County USDA Serv Cntr,Halifax,VA
51,085,Hanover County USDA Serv Cntr,Hanover,VA
51,087,Henrico County FSA Office,Quinton,VA
51,089,Henry County FSA Office,Rocky Mount,VA
51,091,Highland County FSA Office,Verona,VA
51,093,Isle Of Wight County USDA Serv Cntr,Smithfield,VA
51,095,James City County FSA Office,Quinton,VA
51,097,King and Queen County FSA Office,Tappahannock,VA
51,099,King George County FSA Office,Fredericksburg,VA
51,101,King William County FSA Office,Tappahannock,VA
51,103,Lancaster County FSA Office,Warsaw,VA
51,105,Lee County USDA Serv Cntr,Jonesville,VA
51,107,Loudoun County FSA Office,Stephens City,VA
51,109,Louisa County USDA Serv Cntr,Louisa,VA
51,111,Lunenburg County USDA Serv Cntr,Kenbridge,VA
51,113,Madison County FSA Office,Orange,VA
51,115,Mathews County FSA Office,Gloucester,VA
51,117,Mecklenberg County USDA Serv Cntr,Boydton,VA
51,119,Middlesex County FSA Office,Gloucester,VA
51,121,Montgomery County USDA Serv Cntr,Christiansburg,VA
51,125,Nelson County FSA Office,Charlottesville,VA
51,127,New Kent County USDA Serv Cntr,Quinton,VA
51,131,Northhampton County FSA Office,Accomac,VA
51,133,Northumberland County FSA Office,Warsaw,VA
51,135,Nottoway County FSA Office,Farmville,VA
51,137,Orange County USDA Serv Cntr,Orange,VA
51,139,Page County FSA Office,Harrisonburg,VA
51,141,Patrick County USDA Serv Cntr,Stuart,VA
51,143,Pittsylvania County USDA Serv Cntr,Chatham,VA
51,145,Powhatan County FSA Office,Amelia,VA
51,147,Prince Edward County USDA Serv Cntr,Farmville,VA
51,149,Prince George County USDA Serv Cntr,Prince George,VA
51,153,Prince William County FSA Office,Warrenton,VA
51,155,Pulaski County FSA Office,Christiansburg,VA
51,157,Rappahannock County FSA Office,Culpeper,VA
51,159,Richmond County USDA Serv Cntr,Warsaw,VA
51,161,Roanoke County FSA Office,Roanoke,VA
51,163,Rockbridge County USDA Serv Cntr,Lexington,VA
51,165,Rockingham County USDA Serv Cntr,Harrisonburg,VA
51,167,Russell County USDA Serv Cntr,Lebanon,VA
51,169,Scott County USDA Serv Cntr,Gate City,VA
51,171,Shenandoah County USDA Serv Cntr,Woodstock,VA
51,173,Smyth County USDA Serv Cntr,Marion,VA
51,175,Southampton County USDA Serv Cntr,Courtland,VA
51,177,Spotsylvania County USDA Serv Cntr,Fredericksburg,VA
51,179,Stafford County FSA Office,Fredericksburg,VA
51,181,Surry County FSA Office,Smithfield,VA
51,183,Sussex County USDA Serv Cntr,Sussex,VA
51,185,Tazewell County USDA Serv Cntr,North Tazewell,VA
51,187,Warren County FSA Office,Stephens City,VA
51,191,Washington County USDA Serv Cntr,Abingdon,VA
51,193,Westmoreland County FSA Office,Warsaw,VA
51,195,Wise County FSA Office,Lebanon,VA
51,197,Wythe County USDA Serv Cntr,Wytheville,VA
51,199,York County FSA Office,Quinton,VA
51,550,Chesapeake County FSA Office,Chesapeake,VA
51,650,Hampton County FSA Office,Quinton,VA
51,700,Newport News (Indep.) County FSA Office,Quinton,VA
51,800,Suffolk County USDA Serv Cntr,Suffolk,VA
51,801,Peanut Growers Cooperative Marketing Assoc,Franklin,VA
51,802,V-C Peanut DMA LLC (DMA),Franklin,VA
51,810,Virginia Beach (Indep.) County FSA Office,Chesapeake,VA
53,000,Washington State USDA Office,Spokane,WA
53,001,Adams County USDA Serv Cntr,Ritzville,WA
53,003,Asotin County USDA Serv Cntr,Clarkston,WA
53,005,Benton County USDA Serv Cntr,Prosser,WA
53,007,Chelan County USDA Serv Cntr,Wenatchee,WA
53,009,Clallam County FSA Office,Everett,WA
53,011,Clark County USDA Serv Cntr,Brush Praire,WA
53,013,Columbia County USDA Serv Cntr,Dayton,WA
53,015,Cowlitz County FSA Office,Brush Praire,WA
53,017,Douglas County USDA Serv Cntr,Waterville,WA
53,019,Ferry County USDA Serv Cntr,Republic,WA
53,021,Franklin County USDA Serv Cntr,Pasco,WA
53,023,Garfield County USDA Serv Cntr,Pomeroy,WA
53,025,Grant County USDA Serv Cntr,Ephrata,WA
53,027,Grays Harbor County USDA Serv Cntr,Montesano,WA
53,029,Island County FSA Office,Mt Vernon,WA
53,031,Jefferson County FSA Office,Everett,WA
53,033,King County FSA Office,Puyallup,WA
53,035,Kitsap County FSA Office,Puyallup,WA
53,037,Kittitas County USDA Serv Cntr,Ellensburg,WA
53,039,Klickitat County USDA Serv Cntr,Goldendale,WA
53,041,Lewis County USDA Serv Cntr,Chehalis,WA
53,043,Lincoln County USDA Serv Cntr,Davenport,WA
53,045,Mason County FSA Office,Puyallup,WA
53,047,Okanogan County USDA Serv Cntr,Okanogan,WA
53,049,Pacific County FSA Office,Montesano,WA
53,051,Pend Oreille County FSA Office,Spokane,WA
53,053,Pierce County USDA Serv Cntr,Puyallup,WA
53,055,San Juan County FSA Office,Mt Vernon,WA
53,057,Skagit County USDA Serv Cntr,Mt Vernon,WA
53,059,Skamania County FSA Office,Brush Praire,WA
53,061,Snohomish County USDA Serv Cntr,Everett,WA
53,063,Spokane County USDA Serv Cntr,Spokane,WA
53,065,Stevens County USDA Serv Cntr,Colville,WA
53,067,Thurston County FSA Office,Puyallup,WA
53,069,Wahkiakum County FSA Office,Brush Praire,WA
53,071,Walla Walla County USDA Serv Cntr,Walla Walla,WA
53,073,Whatcom County USDA Serv Cntr,Lynden,WA
53,075,Whitman County USDA Serv Cntr,Colfax,WA
53,077,Yakima County USDA Serv Cntr,Yakima,WA
54,000,West Virginia State USDA Office,Morgantown,WV
54,001,Barbour County USDA Serv Cntr,Philippi,WV
54,003,Berkeley County USDA Serv Cntr,Martinsburg,WV
54,005,Boone County FSA Office,Hamlin,WV
54,007,Braxton County USDA Serv Cntr,Gassaway,WV
54,009,Brooke County FSA Office,Wheeling,WV
54,011,Cabell County USDA Serv Cntr,Huntington,WV
54,013,Calhoun County FSA Office,Glenville,WV
54,015,Braxton County FSA Office,Gassaway,WV
54,017,Doddridge County FSA Office,Martinsburg,WV
54,019,Fayette County FSA Office,Beckley,WV
54,021,Gilmer County USDA Serv Cntr,Glenville,WV
54,023,Grant County USDA Serv Cntr,Petersburg,WV
54,025,Greenbrier County USDA Serv Cntr,Lewisburg,WV
54,027,Hampshire County USDA Serv Cntr,Romney,WV
54,029,Hancock County FSA Office,Wheeling,WV
54,031,Hardy County USDA Serv Cntr,Moorefield,WV
54,033,Harrison County USDA Serv Cntr,Mt. Clare,WV
54,035,Jackson County USDA Serv Cntr,Ripley,WV
54,037,Jefferson County USDA Serv Cntr,Ranson,WV
54,039,Kanawha County USDA Serv Cntr,Cross Lanes,WV
54,041,Lewis County USDA Serv Cntr,Weston,WV
54,043,Lincoln County USDA Serv Cntr,Hamlin,WV
54,045,Logan County FSA Office,Hamlin,WV
54,049,Marion County USDA Serv Cntr,White Hall,WV
